10.0.2.3;10.0.2.15;1;api.appsflyer.com;api.appsflyer.com;52.16.116.96;AD
10.0.2.3;10.0.2.15;1;api.appsflyer.com;api.appsflyer.com;52.49.94.193;AD
10.0.2.3;10.0.2.15;1;api.mapbox.com;api.mapbox.com;99.86.244.43;
10.0.2.3;10.0.2.15;1;app-measurement.com;app-measurement.com;216.58.201.78;AD
10.0.2.3;10.0.2.15;1;cloudconfig.googleapis.com;googleapis.l.google.com;172.217.23.234;
10.0.2.3;10.0.2.15;1;cloudconfig.googleapis.com;googleapis.l.google.com;172.217.23.202;
10.0.2.3;10.0.2.15;1;cloudconfig.googleapis.com;googleapis.l.google.com;216.58.201.74;
10.0.2.3;10.0.2.15;1;cloudconfig.googleapis.com;googleapis.l.google.com;216.58.201.106;
10.0.2.3;10.0.2.15;1;cm.g.doubleclick.net;pagead.l.doubleclick.net;216.58.201.98;AD
10.0.2.3;10.0.2.15;1;cms.accuweather.com;cms.accuweather.psdops.com;52.3.95.246;
10.0.2.3;10.0.2.15;1;cms.accuweather.com;cms.accuweather.psdops.com;34.194.108.44;
10.0.2.3;10.0.2.15;1;combine.urbanairship.com;combine.urbanairship.com;35.190.53.75;AD
10.0.2.3;10.0.2.15;1;config2.mparticle.com;config2.mparticle.com;151.101.130.133;AD
10.0.2.3;10.0.2.15;1;config2.mparticle.com;config2.mparticle.com;151.101.66.133;AD
10.0.2.3;10.0.2.15;1;config2.mparticle.com;config2.mparticle.com;151.101.194.133;AD
10.0.2.3;10.0.2.15;1;config2.mparticle.com;config2.mparticle.com;151.101.2.133;AD
10.0.2.3;10.0.2.15;1;config2.mparticle.com;config2.mparticle.com;151.101.66.133;AD
10.0.2.3;10.0.2.15;1;config2.mparticle.com;config2.mparticle.com;151.101.194.133;AD
10.0.2.3;10.0.2.15;1;config2.mparticle.com;config2.mparticle.com;151.101.130.133;AD
10.0.2.3;10.0.2.15;1;config2.mparticle.com;config2.mparticle.com;151.101.2.133;AD
10.0.2.3;10.0.2.15;1;device-api.urbanairship.com;device-api.urbanairship.com;35.244.184.98;AD
10.0.2.3;10.0.2.15;1;device-api.urbanairship.com;device-api.urbanairship.com;35.244.184.98;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.17.133.69;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.16.191.93;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.212.234.46;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.212.211.185;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.214.159.92;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.17.174.36;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.208.148.191;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;54.77.210.188;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.17.133.69;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;54.77.210.188;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.212.234.46;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.208.148.191;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.212.211.185;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.214.159.92;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.16.191.93;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.17.174.36;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.17.174.36;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.17.133.69;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.212.234.46;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;54.77.210.188;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.212.211.185;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.214.159.92;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.16.191.93;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.208.148.191;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.214.159.92;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.208.148.191;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.17.174.36;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.16.191.93;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.17.133.69;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.212.234.46;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.212.211.185;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;54.77.210.188;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;54.77.210.188;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.208.148.191;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.17.133.69;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.212.211.185;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.214.159.92;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.17.174.36;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.16.191.93;AD
10.0.2.3;10.0.2.15;1;events.appsflyer.com;appsflyer-web-5-2093104013.eu-west-1.elb.amazonaws.com;52.212.234.46;AD
10.0.2.3;10.0.2.15;1;fonts.googleapis.com;fonts.googleapis.com;172.217.23.202;
10.0.2.3;10.0.2.15;1;geomobileservices-pa.googleapis.com;googleapis.l.google.com;216.58.201.74;
10.0.2.3;10.0.2.15;1;geomobileservices-pa.googleapis.com;googleapis.l.google.com;172.217.23.234;
10.0.2.3;10.0.2.15;1;geomobileservices-pa.googleapis.com;googleapis.l.google.com;172.217.23.202;
10.0.2.3;10.0.2.15;1;geomobileservices-pa.googleapis.com;googleapis.l.google.com;216.58.201.106;
10.0.2.3;10.0.2.15;1;googleads.g.doubleclick.net;pagead46.l.doubleclick.net;172.217.23.194;AD
10.0.2.3;10.0.2.15;1;googleads.g.doubleclick.net;pagead46.l.doubleclick.net;172.217.23.194;AD
10.0.2.3;10.0.2.15;1;googleads4.g.doubleclick.net;pagead.l.doubleclick.net;216.58.201.98;AD
10.0.2.3;10.0.2.15;1;ib.adnxs.com;ib.anycast.adnxs.com;185.33.223.206;AD
10.0.2.3;10.0.2.15;1;ib.adnxs.com;ib.anycast.adnxs.com;185.33.223.208;AD
10.0.2.3;10.0.2.15;1;ib.adnxs.com;ib.anycast.adnxs.com;185.33.223.83;AD
10.0.2.3;10.0.2.15;1;ib.adnxs.com;ib.anycast.adnxs.com;185.33.223.216;AD
10.0.2.3;10.0.2.15;1;ib.adnxs.com;ib.anycast.adnxs.com;185.33.223.204;AD
10.0.2.3;10.0.2.15;1;ib.adnxs.com;ib.anycast.adnxs.com;185.33.223.202;AD
10.0.2.3;10.0.2.15;1;ib.adnxs.com;ib.anycast.adnxs.com;185.33.223.197;AD
10.0.2.3;10.0.2.15;1;ib.adnxs.com;ib.anycast.adnxs.com;185.33.223.221;AD
10.0.2.3;10.0.2.15;1;identity.mparticle.com;mparticle.map.fastly.net;151.101.114.133;AD
10.0.2.3;10.0.2.15;1;mads.amazon-adsystem.com;mads.amazon.com;52.94.224.25;AD
10.0.2.3;10.0.2.15;1;mobile-collector.newrelic.com;mobile-collector.newrelic.com;151.101.66.110;AD
10.0.2.3;10.0.2.15;1;mobile-collector.newrelic.com;mobile-collector.newrelic.com;151.101.194.110;AD
10.0.2.3;10.0.2.15;1;mobile-collector.newrelic.com;mobile-collector.newrelic.com;151.101.2.110;AD
10.0.2.3;10.0.2.15;1;mobile-collector.newrelic.com;mobile-collector.newrelic.com;151.101.130.110;AD
10.0.2.3;10.0.2.15;1;nativesdks.mparticle.com;nativesdks.mparticle.com;34.225.140.34;AD
10.0.2.3;10.0.2.15;1;nativesdks.mparticle.com;nativesdks.mparticle.com;52.87.0.63;AD
10.0.2.3;10.0.2.15;1;nativesdks.mparticle.com;nativesdks.mparticle.com;34.192.74.189;AD
10.0.2.3;10.0.2.15;1;nativesdks.mparticle.com;nativesdks.mparticle.com;3.221.148.167;AD
10.0.2.3;10.0.2.15;1;nativesdks.mparticle.com;nativesdks.mparticle.com;3.209.150.155;AD
10.0.2.3;10.0.2.15;1;nativesdks.mparticle.com;nativesdks.mparticle.com;54.208.84.26;AD
10.0.2.3;10.0.2.15;1;nativesdks.mparticle.com;nativesdks.mparticle.com;34.200.8.183;AD
10.0.2.3;10.0.2.15;1;nativesdks.mparticle.com;nativesdks.mparticle.com;54.88.170.238;AD
10.0.2.3;10.0.2.15;1;pagead2.googlesyndication.com;pagead46.l.doubleclick.net;172.217.23.194;AD
10.0.2.3;10.0.2.15;1;pubads.g.doubleclick.net;partnerad.l.doubleclick.net;172.217.23.194;AD
10.0.2.3;10.0.2.15;1;pubads.g.doubleclick.net;partnerad.l.doubleclick.net;172.217.23.194;AD
10.0.2.3;10.0.2.15;1;pubads.g.doubleclick.net;partnerad.l.doubleclick.net;172.217.23.194;AD
10.0.2.3;10.0.2.15;1;remote-data.urbanairship.com;remote-data.urbanairship.com;35.201.74.116;AD
10.0.2.3;10.0.2.15;1;s0.2mdn.net;s0-2mdn-net.l.google.com;216.58.201.70;AD
10.0.2.3;10.0.2.15;1;sb.scorecardresearch.com;e1879.e7.akamaiedge.net;104.127.61.74;AD
10.0.2.3;10.0.2.15;1;sb.scorecardresearch.com;e1879.e7.akamaiedge.net;104.127.61.74;AD
10.0.2.3;10.0.2.15;1;sb.scorecardresearch.com;e1879.e7.akamaiedge.net;104.127.61.74;AD
10.0.2.3;10.0.2.15;1;sb.scorecardresearch.com;e1879.e7.akamaiedge.net;104.127.61.74;AD
10.0.2.3;10.0.2.15;1;sb.scorecardresearch.com;e1879.e7.akamaiedge.net;104.127.61.74;AD
10.0.2.3;10.0.2.15;1;sb.voicefive.com;e1880.e7.akamaiedge.net;104.127.61.90;AD
10.0.2.3;10.0.2.15;1;sdk.foursquare.com;sdk.foursquare.com;151.101.66.202;
10.0.2.3;10.0.2.15;1;sdk.foursquare.com;sdk.foursquare.com;151.101.130.202;
10.0.2.3;10.0.2.15;1;sdk.foursquare.com;sdk.foursquare.com;151.101.194.202;
10.0.2.3;10.0.2.15;1;sdk.foursquare.com;sdk.foursquare.com;151.101.2.202;
10.0.2.3;10.0.2.15;1;securepubads.g.doubleclick.net;partnerad.l.doubleclick.net;172.217.23.194;AD
10.0.2.3;10.0.2.15;1;securepubads.g.doubleclick.net;partnerad.l.doubleclick.net;172.217.23.194;AD
10.0.2.3;10.0.2.15;1;settings.crashlytics.com;settings.crashlytics.com;50.19.232.199;AD
10.0.2.3;10.0.2.15;1;settings.crashlytics.com;settings.crashlytics.com;50.19.103.112;AD
10.0.2.3;10.0.2.15;1;settings.crashlytics.com;settings.crashlytics.com;50.17.198.184;AD
10.0.2.3;10.0.2.15;1;settings.crashlytics.com;settings.crashlytics.com;50.19.216.10;AD
10.0.2.3;10.0.2.15;1;settings.crashlytics.com;settings.crashlytics.com;50.17.203.89;AD
10.0.2.3;10.0.2.15;1;settings.crashlytics.com;settings.crashlytics.com;50.19.220.159;AD
10.0.2.3;10.0.2.15;1;settings.crashlytics.com;settings.crashlytics.com;50.19.233.209;AD
10.0.2.3;10.0.2.15;1;settings.crashlytics.com;settings.crashlytics.com;50.17.191.13;AD
10.0.2.3;10.0.2.15;1;ssl.google-analytics.com;ssl-google-analytics.l.google.com;172.217.23.232;AD
10.0.2.3;10.0.2.15;1;t.appsflyer.com;appsflyer-web-17-1930449027.eu-west-1.elb.amazonaws.com;34.255.249.48;AD
10.0.2.3;10.0.2.15;1;t.appsflyer.com;appsflyer-web-17-1930449027.eu-west-1.elb.amazonaws.com;34.250.208.167;AD
10.0.2.3;10.0.2.15;1;t.appsflyer.com;appsflyer-web-17-1930449027.eu-west-1.elb.amazonaws.com;18.200.215.201;AD
10.0.2.3;10.0.2.15;1;t.appsflyer.com;appsflyer-web-17-1930449027.eu-west-1.elb.amazonaws.com;34.255.175.215;AD
10.0.2.3;10.0.2.15;1;t.appsflyer.com;appsflyer-web-17-1930449027.eu-west-1.elb.amazonaws.com;18.200.151.201;AD
10.0.2.3;10.0.2.15;1;t.appsflyer.com;appsflyer-web-17-1930449027.eu-west-1.elb.amazonaws.com;34.251.160.171;AD
10.0.2.3;10.0.2.15;1;t.appsflyer.com;appsflyer-web-17-1930449027.eu-west-1.elb.amazonaws.com;34.250.242.46;AD
10.0.2.3;10.0.2.15;1;t.appsflyer.com;appsflyer-web-17-1930449027.eu-west-1.elb.amazonaws.com;34.249.139.39;AD
10.0.2.3;10.0.2.15;1;tpc.googlesyndication.com;pagead-googlehosted.l.google.com;216.58.201.97;AD
10.0.2.3;10.0.2.15;1;vortex.accuweather.com;e1524.e12.akamaiedge.net;23.38.81.66;
10.0.2.3;10.0.2.15;1;www.googletagservices.com;pagead46.l.doubleclick.net;172.217.23.194;AD
10.0.2.3;10.0.2.15;1;www.gstatic.com;www.gstatic.com;216.58.201.67;
10.0.2.3;10.0.2.15;1;z.moatads.com;e13136.g.akamaiedge.net;184.51.10.56;AD
10.0.2.3;10.0.2.15;28;ads.yahoo.com;fo-fd-world-new.yax.gysm.yahoodns.net;2a00:1288:110:c305::9000;AD
10.0.2.3;10.0.2.15;28;ads.yahoo.com;fo-fd-world-new.yax.gysm.yahoodns.net;2a00:1288:110:c305::a000;AD
10.0.2.3;10.0.2.15;28;android.googleapis.com;googleapis.l.google.com;2a00:1450:4014:80d::200a;
10.0.2.3;10.0.2.15;28;app-measurement.com;app-measurement.com;2a00:1450:4014:800::200e;AD
10.0.2.3;10.0.2.15;28;cloudconfig.googleapis.com;googleapis.l.google.com;2a00:1450:4014:80d::200a;
10.0.2.3;10.0.2.15;28;config2.mparticle.com;config2.mparticle.com;2a04:4e42:200::645;AD
10.0.2.3;10.0.2.15;28;config2.mparticle.com;config2.mparticle.com;2a04:4e42::645;AD
10.0.2.3;10.0.2.15;28;config2.mparticle.com;config2.mparticle.com;2a04:4e42:600::645;AD
10.0.2.3;10.0.2.15;28;config2.mparticle.com;config2.mparticle.com;2a04:4e42:400::645;AD
10.0.2.3;10.0.2.15;28;config2.mparticle.com;config2.mparticle.com;2a04:4e42::645;AD
10.0.2.3;10.0.2.15;28;config2.mparticle.com;config2.mparticle.com;2a04:4e42:200::645;AD
10.0.2.3;10.0.2.15;28;config2.mparticle.com;config2.mparticle.com;2a04:4e42:400::645;AD
10.0.2.3;10.0.2.15;28;config2.mparticle.com;config2.mparticle.com;2a04:4e42:600::645;AD
10.0.2.3;10.0.2.15;28;fonts.googleapis.com;fonts.googleapis.com;2a00:1450:4014:80c::200a;
10.0.2.3;10.0.2.15;28;geomobileservices-pa.googleapis.com;googleapis.l.google.com;2a00:1450:4014:80d::200a;
10.0.2.3;10.0.2.15;28;googleads.g.doubleclick.net;pagead46.l.doubleclick.net;2a00:1450:4014:800::2002;AD
10.0.2.3;10.0.2.15;28;googleads.g.doubleclick.net;pagead46.l.doubleclick.net;2a00:1450:4014:800::2002;AD
10.0.2.3;10.0.2.15;28;identity.mparticle.com;mparticle.map.fastly.net;2a04:4e42:1b::645;AD
10.0.2.3;10.0.2.15;28;nativesdks.mparticle.com;nativesdks.mparticle.com;2600:1f18:64e7:c304:759:5f1f:b42:36d5;AD
10.0.2.3;10.0.2.15;28;nativesdks.mparticle.com;nativesdks.mparticle.com;2600:1f18:64e7:c304:2731:4842:e38f:6741;AD
10.0.2.3;10.0.2.15;28;nativesdks.mparticle.com;nativesdks.mparticle.com;2600:1f18:64e7:c304:415d:69df:7704:40fe;AD
10.0.2.3;10.0.2.15;28;nativesdks.mparticle.com;nativesdks.mparticle.com;2600:1f18:64e7:c304:ef88:8b32:2cb0:ec8c;AD
10.0.2.3;10.0.2.15;28;nativesdks.mparticle.com;nativesdks.mparticle.com;2600:1f18:64e7:c303:9d97:ba03:cb57:fac1;AD
10.0.2.3;10.0.2.15;28;nativesdks.mparticle.com;nativesdks.mparticle.com;2600:1f18:64e7:c304:6792:4dad:34ad:659;AD
10.0.2.3;10.0.2.15;28;nativesdks.mparticle.com;nativesdks.mparticle.com;2600:1f18:64e7:c303:9834:f4a6:b9e6:9a2b;AD
10.0.2.3;10.0.2.15;28;nativesdks.mparticle.com;nativesdks.mparticle.com;2600:1f18:64e7:c305:29d4:def9:5f68:8c3d;AD
10.0.2.3;10.0.2.15;28;pagead2.googlesyndication.com;pagead46.l.doubleclick.net;2a00:1450:4014:800::2002;AD
10.0.2.3;10.0.2.15;28;s0.2mdn.net;s0-2mdn-net.l.google.com;2a00:1450:4014:800::2006;AD
10.0.2.3;10.0.2.15;28;ssl.google-analytics.com;ssl-google-analytics.l.google.com;2a00:1450:4014:80d::2008;AD
10.0.2.3;10.0.2.15;28;tpc.googlesyndication.com;pagead-googlehosted.l.google.com;2a00:1450:4014:801::2001;AD
10.0.2.3;10.0.2.15;28;www.googletagservices.com;pagead46.l.doubleclick.net;2a00:1450:4014:800::2002;AD
10.0.2.3;10.0.2.15;28;www.gstatic.com;www.gstatic.com;2a00:1450:4014:800::2003;
